Drug_ID,Protein_ID,KIBA_affinity
CHEMBL1997007,O60674,3.0
CHEMBL1975138,P45983,3.500000321
CHEMBL243088,P07333,2.500003068
CHEMBL1996817,P06213,2.700002397
CHEMBL2005936,Q13557,3.400000617
CHEMBL1986943,P49137,3.599999814
CHEMBL119385,P53355,4.0
CHEMBL1997597,Q9Y6M4,3.799999763
CHEMBL1965423,Q9HAZ1,3.699999798
CHEMBL1970352,P34947,3.100001583
CHEMBL1972489,P29317,3.500000321
CHEMBL462120,Q5VT25,3.799999763
CHEMBL1996817,Q12851,1.899984563
CHEMBL1978166,O14757,3.500000321
CHEMBL494089,Q02779,4.0
CHEMBL1967538,Q9Y243,5.0
CHEMBL1965910,P00519,2.800001828
CHEMBL941,P37173,4.0
CHEMBL1986943,P06493,1.599992178
CHEMBL428690,P42684,4.0
CHEMBL183844,Q13153,4.0
CHEMBL2004515,O96013,3.699999798
CHEMBL2006836,P45983,3.500000321
CHEMBL210963,Q7KZI7,3.887530568
CHEMBL103667,Q9UIK4,4.0
CHEMBL560813,Q13188,3.899999872
CHEMBL535331,P49137,3.899999872
CHEMBL119385,Q8IY84,4.0
CHEMBL1967531,P29597,3.299999496
CHEMBL1996500,Q16513,3.899999872
CHEMBL1966343,P27448,2.900000965
CHEMBL2000685,P11362,3.699999798
CHEMBL1990415,O00418,3.599999814
CHEMBL1992922,Q13153,4.0
CHEMBL1991078,P07949,2.099991234
CHEMBL522892,Q9BZL6,3.649999748
CHEMBL1421,O95747,4.0
CHEMBL24828,Q8TBX8,4.0
CHEMBL415049,P08631,3.500000321
CHEMBL2005828,P43405,3.199999125
CHEMBL1974310,P11309,3.299999496
CHEMBL2000568,P08581,3.400000617
CHEMBL1968590,P31749,3.899999872
CHEMBL2006481,Q05655,3.899999872
CHEMBL249282,P49841,3.799999763
CHEMBL1997335,Q00535,2.400002346
CHEMBL212968,P41240,4.0
CHEMBL1996979,P45983,3.500000321
CHEMBL1240545,P42338,5.0
CHEMBL1972489,Q13976,3.299999496
CHEMBL373751,P49841,13.8
CHEMBL1908391,P37023,4.0
CHEMBL2004159,Q7L7X3,3.799999763
CHEMBL377734,P53778,3.698970004
CHEMBL1970006,Q5VT25,4.0
CHEMBL2006188,P35916,3.799999763
CHEMBL482538,P08069,4.600000032
CHEMBL105442,P68400,4.0
CHEMBL941,Q13163,4.0
CHEMBL1987073,P11309,3.699999798
CHEMBL119385,Q9UIK4,4.0
CHEMBL2000408,Q86V86,3.899999872
CHEMBL450786,Q9NRH2,4.0
CHEMBL1288582,P24941,3.666421133
CHEMBL362558,Q9Y4K4,3.899999872
CHEMBL208637,Q86V86,3.899999872
CHEMBL1980297,P31749,3.899999872
CHEMBL10,O43293,3.849999899
CHEMBL1972576,Q16620,3.699999798
CHEMBL340921,P08922,3.299999496
CHEMBL1997025,P48730,3.899999872
CHEMBL2003514,P49760,3.599999814
CHEMBL2007375,Q16539,3.599999814
CHEMBL1973211,Q13188,2.600003087
CHEMBL1241270,P35968,2.374748346
CHEMBL1908394,Q02779,4.0
CHEMBL1996649,Q5S007,3.0
CHEMBL1976420,Q9HAZ1,3.500000321
CHEMBL184847,P53667,4.0
CHEMBL1979252,P28482,3.899999872
CHEMBL2003689,O14757,3.500000321
CHEMBL2003482,Q96GD4,3.799999763
CHEMBL2005528,Q96GD4,2.800001828
CHEMBL1983006,P06213,3.699999798
CHEMBL1967094,P42685,3.400000617
CHEMBL1972250,P06241,2.900000965
CHEMBL124660,P54760,4.0
CHEMBL2005475,Q13554,3.899999872
CHEMBL483321,Q9H0K1,4.0
CHEMBL1980763,Q9UQM7,3.599999814
CHEMBL535,Q8N568,3.431363764
CHEMBL1240703,P42338,4.0
CHEMBL494089,Q56UN5,1.51851394
CHEMBL451964,P04626,3.199999125
CHEMBL450786,P14616,3.544068044
CHEMBL477772,Q96GD4,3.550000791
CHEMBL8223,P00519,4.698970004
CHEMBL1986970,Q06418,3.299999496
CHEMBL249697,Q06187,4.0
CHEMBL2003286,Q13554,3.799999763
CHEMBL2204532,P15056,1.838849091
CHEMBL433855,P41743,5.301029996
CHEMBL1996066,Q9HBY8,4.0
CHEMBL1998829,Q96KB5,4.0
CHEMBL260135,O75582,3.100001583
CHEMBL1967336,P06241,3.799999763
CHEMBL384304,P08069,3.849485002
CHEMBL1982711,P51617,2.800001828
CHEMBL1271533,Q15418,3.041392685
CHEMBL2001239,P12931,3.699999798
CHEMBL116070,Q15303,3.599999814
CHEMBL91829,Q9Y2U5,2.851258349
CHEMBL554,Q13153,4.0
CHEMBL267869,O94806,5.0
CHEMBL1230122,Q13557,3.799999763
CHEMBL1999428,P45984,3.599999814
CHEMBL1270399,P08581,1.0
CHEMBL1984548,Q9Y4K4,1.400019635
CHEMBL39744,P05129,5.0
CHEMBL119385,P48729,3.799999907
CHEMBL1980329,P17948,1.2999429
CHEMBL1988608,Q13557,3.799999763
CHEMBL379218,Q13164,4.0
CHEMBL1972937,Q9H2X6,3.199999125
CHEMBL1983111,P49840,2.600003087
CHEMBL207400,P30530,3.299999496
CHEMBL371206,P49840,3.899999872
CHEMBL1969506,O15530,3.599999814
CHEMBL1983945,Q9HCP0,3.799999763
CHEMBL1969506,P11362,3.699999798
CHEMBL386051,P04629,4.0
CHEMBL300138,Q16512,3.707570176
CHEMBL1682341,P53667,4.0
CHEMBL1997597,Q8N4C8,3.899999872
CHEMBL2004159,Q9Y463,3.400000617
CHEMBL46440,P48730,5.0
CHEMBL259084,P49760,3.552574896
CHEMBL1992937,P04626,3.199999125
CHEMBL1969156,Q13464,4.699999971
CHEMBL1997846,P05129,2.700002397
CHEMBL508928,O14965,1.899984563
CHEMBL1993584,Q14289,3.199999125
CHEMBL2000508,Q05513,3.899999872
CHEMBL1965033,Q9UM73,3.799999763
CHEMBL757,P06239,3.886056648
CHEMBL1969942,O14965,2.400002346
CHEMBL1979093,Q9NWZ3,4.0
CHEMBL475817,P54760,2.827369273
CHEMBL288441,Q13177,3.278753601
CHEMBL443962,Q05397,3.199999125
CHEMBL31965,Q15349,4.0
CHEMBL481491,P30530,3.299999496
CHEMBL1986265,P08069,3.400000617
CHEMBL1982271,P11309,2.700002397
CHEMBL1969264,P10721,3.100001583
CHEMBL2006778,P00533,2.400002346
CHEMBL1979970,P49336,3.599999814
CHEMBL1998545,O15111,3.599999814
CHEMBL1966425,P31751,3.599999814
CHEMBL443962,O96013,3.699999798
CHEMBL1990496,O15530,3.599999814
CHEMBL91829,Q9H093,2.505149978
CHEMBL2000408,P51817,3.199999125
CHEMBL1972152,O14757,3.899999872
CHEMBL1973348,Q16288,3.100001583
CHEMBL2005936,P35968,3.899999872
CHEMBL1969561,Q16513,2.400002346
CHEMBL1996587,Q16288,3.100001583
CHEMBL1975121,Q8NE63,3.400000418
CHEMBL1995740,P10721,3.100001583
CHEMBL1998414,Q9HBH9,4.0
CHEMBL1972849,O15264,3.899999872
CHEMBL1789941,Q14004,4.0
CHEMBL1240703,P51955,4.0
CHEMBL2004771,P23443,3.799999763
CHEMBL288441,P09769,-0.047446259
CHEMBL1973013,P50613,2.300008203
CHEMBL2001019,P35968,3.400000617
CHEMBL1986139,P51957,3.799999763
CHEMBL939,P17948,3.300001543
CHEMBL1977148,Q13554,3.899999872
CHEMBL2002992,P36888,3.500000321
CHEMBL2004871,P17612,3.899999872
CHEMBL468280,O96013,3.699999798
CHEMBL1990223,P52333,3.699999798
CHEMBL1998432,O95819,1.400019635
CHEMBL278041,O43353,2.360079652
CHEMBL374581,Q15139,2.311753861
CHEMBL271381,P51617,3.899999872
CHEMBL386051,P30291,1.851258349
CHEMBL2001998,P31751,3.899999872
CHEMBL1992581,Q04771,3.599999814
CHEMBL1992581,P17612,3.100001583
CHEMBL1973808,P06493,3.899999872
CHEMBL2004871,P08069,3.299999496
CHEMBL483158,P04629,3.199999125
CHEMBL1835870,P12931,2.886490725
CHEMBL211378,O00444,3.599999814
CHEMBL535,P00533,3.867066411
CHEMBL371206,P17612,3.899999872
CHEMBL259084,P53671,4.0
CHEMBL1984586,Q13557,3.799999763
CHEMBL521851,P68400,4.0
CHEMBL572878,Q9NYY3,4.0
CHEMBL288441,P0C264,4.0
CHEMBL1980142,P78368,3.899999872
CHEMBL1971694,O15075,4.0
CHEMBL1978200,P51451,3.199999125
CHEMBL406845,P49840,3.599999814
CHEMBL1986177,Q02750,3.500000321
CHEMBL1086736,Q13464,3.602059991
CHEMBL1682358,O75116,1.302069809
CHEMBL2004871,Q9HAZ1,4.0
CHEMBL1999931,P52333,1.899984563
CHEMBL2001485,P43405,3.199999125
CHEMBL1994538,Q7KZI7,3.899999872
CHEMBL1972362,P48730,3.199999125
CHEMBL1983980,P49841,2.800001828
CHEMBL1967513,P35968,3.400000617
CHEMBL2001539,O14757,4.899999981
CHEMBL1908397,P78368,2.763427994
CHEMBL1989474,Q8TDC3,4.0
CHEMBL1986756,P50750,3.199999125
CHEMBL1159468,P41743,4.301029996
CHEMBL1081198,P05771,4.698970004
CHEMBL1970879,Q13464,2.600003087
CHEMBL210928,P24723,3.919078092
CHEMBL2006156,O15264,3.899999872
CHEMBL91829,P51451,4.0
CHEMBL1987143,P06213,4.699999971
CHEMBL2005718,P50613,2.099991234
CHEMBL1972820,Q96SB4,3.899999872
CHEMBL1973395,O60674,2.600003087
CHEMBL1995211,O14965,3.199999125
CHEMBL1682554,Q9NWZ3,4.0
CHEMBL1973211,Q9HBY8,3.699999798
CHEMBL1421,O43283,3.72427587
CHEMBL592030,P45984,3.299999496
CHEMBL1983923,Q13627,3.299999496
CHEMBL231209,P30530,2.200001865
CHEMBL1964290,Q9HCP0,1.899984563
CHEMBL1993584,O00444,3.599999814
CHEMBL1929238,Q05397,4.477121255
CHEMBL1987007,P51955,4.0
CHEMBL1969102,P28482,3.899999872
CHEMBL162,Q16512,0.113943352
CHEMBL1986530,O60674,3.199999125
CHEMBL1970142,P51957,3.799999763
CHEMBL1270230,P06239,4.0
CHEMBL1993904,P11362,3.299999496
CHEMBL378627,Q7KZI7,3.887530568
CHEMBL2003638,P50750,2.099991234
CHEMBL1990496,Q96L34,3.699999798
CHEMBL1969483,P17948,3.599999814
CHEMBL539474,P42685,3.400000617
CHEMBL1964444,Q14012,3.500000321
CHEMBL1994693,P31749,3.899999872
CHEMBL1966087,P28482,3.899999872
CHEMBL1982506,O14965,3.100001583
CHEMBL50,P36888,2.770852012
CHEMBL2005449,P08581,3.400000617
CHEMBL1908396,Q9BZL6,4.0
CHEMBL484967,P15056,4.0
CHEMBL1236107,P42679,4.0
CHEMBL1242663,P48736,5.0
CHEMBL1190711,P68400,3.799999763
CHEMBL1908393,Q16513,4.0
CHEMBL1908392,P08631,3.72427587
CHEMBL1242852,O00329,3.394451681
CHEMBL211378,Q8TDC3,4.0
CHEMBL1972489,P51812,3.899999872
CHEMBL2071457,P17948,3.911690159
CHEMBL259084,Q9UKI8,4.0
CHEMBL380006,P54646,4.0
CHEMBL1976936,P52333,1.700011062
CHEMBL1908392,P08069,1.792391689
CHEMBL2006933,Q9H4B4,3.400000617
CHEMBL1967544,O75116,0.699837726
CHEMBL1997759,P35968,3.899999872
CHEMBL1997623,O15111,3.599999814
CHEMBL1998110,P11309,3.799999763
CHEMBL1978448,Q13627,3.599999814
CHEMBL1973961,Q00535,3.599999814
CHEMBL1970340,P48730,3.799999763
CHEMBL1996500,Q13882,3.400000617
CHEMBL1682553,Q13188,3.500000321
CHEMBL2000934,P52333,3.699999798
CHEMBL483158,Q9UEE5,3.599999814
CHEMBL1991734,Q00535,1.899984563
CHEMBL1979093,Q9Y4K4,1.2999429
CHEMBL1984363,P48729,3.799999763
CHEMBL31965,O76039,4.0
CHEMBL1965170,Q16539,3.599999814
CHEMBL1890036,P05129,3.899999872
CHEMBL497151,Q96PF2,3.199999125
CHEMBL387971,Q9NYL2,3.899999872
CHEMBL1964937,O43293,3.100001583
CHEMBL2002479,Q7L7X3,3.500000321
CHEMBL1971223,P49336,3.400000617
CHEMBL1983575,P08581,2.900000965
CHEMBL1992634,Q12851,1.2999429
CHEMBL1966703,P07333,3.400000617
CHEMBL1996587,Q9BZL6,3.299999496
CHEMBL1240703,Q12851,3.361727836
CHEMBL1979252,P00519,2.600003087
CHEMBL1721885,Q7L7X3,3.079181246
CHEMBL1991395,Q13131,3.599999814
CHEMBL1980246,P11309,3.799999763
CHEMBL1236107,P42338,4.0
CHEMBL1968130,Q16539,4.399999925
CHEMBL1994074,P07332,3.299999496
CHEMBL223360,P50613,3.531198906
CHEMBL259084,Q9H422,4.0
CHEMBL1970290,P11309,3.500000321
CHEMBL553,Q92918,4.0
CHEMBL1721885,P36896,4.0
CHEMBL335648,P41743,1.505149978
CHEMBL539474,P27448,3.799999763
CHEMBL225519,O14965,3.538670205
CHEMBL377300,Q99640,4.0
CHEMBL202721,O14757,3.500000321
CHEMBL1984842,Q04759,3.400000617
CHEMBL1998193,Q13555,3.799999763
CHEMBL1999749,P29317,3.500000321
CHEMBL509032,P27448,1.139605256
CHEMBL1230020,Q16513,4.0
CHEMBL278819,P24723,5.0
CHEMBL2003271,Q05397,3.199999125
CHEMBL1979057,Q7KZI7,3.500000321
CHEMBL445813,Q9Y616,4.0
CHEMBL2000071,P06239,3.0
CHEMBL101253,Q13554,3.949999936
CHEMBL1986139,P51617,3.899999872
CHEMBL454440,Q96GD4,2.698970004
CHEMBL1997340,Q13554,3.899999872
CHEMBL2006567,P45984,2.700002397
CHEMBL1979357,P27448,3.799999763
CHEMBL475251,P20794,4.0
CHEMBL191003,Q07912,3.750000161
CHEMBL1964290,Q9Y243,3.899999872
CHEMBL1992555,P27448,3.799999763
CHEMBL1979855,Q9UEE5,3.599999814
CHEMBL1995832,Q9H2X6,3.500000321
CHEMBL1990482,O15111,3.400000617
CHEMBL31965,Q13188,4.0
CHEMBL2004419,P51812,3.899999872
CHEMBL1738758,P07949,4.0
CHEMBL2002407,O96017,4.0
CHEMBL2000433,P49840,3.899999872
CHEMBL1988173,P29317,3.500000321
CHEMBL1985095,O75116,2.500003068
CHEMBL1965660,Q14012,3.599999814
CHEMBL483321,P22455,4.0
CHEMBL1974416,Q9H2G2,3.199999125
CHEMBL296468,P21860,4.0
CHEMBL1982660,P22607,2.900000965
CHEMBL2007559,Q8IU85,3.400000617
CHEMBL1996791,P29317,3.0
CHEMBL2046883,P16234,4.0
CHEMBL116070,P35916,3.599999814
CHEMBL1999321,P06213,3.699999798
CHEMBL1971801,Q13188,3.799999763
CHEMBL1984711,Q14012,3.799999763
CHEMBL350059,Q15139,1.903089987
CHEMBL219722,Q14012,3.899999872
CHEMBL1978014,P04626,3.199999125
CHEMBL607707,Q16584,4.0
CHEMBL1966279,Q9H3Y6,3.199999125
CHEMBL1964382,P09619,3.199999125
CHEMBL1998953,P07333,3.400000617
CHEMBL565612,P35916,2.93327616
CHEMBL2000345,O95819,1.599992178
CHEMBL396523,O15075,4.0
CHEMBL1972659,P06239,3.400000617
CHEMBL2006188,Q13464,1.599992178
CHEMBL1287853,O43293,0.079181246
CHEMBL41783,Q08881,3.199999125
CHEMBL1985095,P28482,3.899999872
CHEMBL2000568,O14757,3.799999763
CHEMBL1987261,O00311,0.301029996
CHEMBL340921,P17948,2.600003087
CHEMBL2006778,P11309,3.699999798
CHEMBL1825138,P08922,0.198657087
CHEMBL576982,Q8WU08,4.0
CHEMBL2000568,Q16539,3.599999814
CHEMBL1970735,Q16644,4.0
CHEMBL1986970,P17948,2.600003087
CHEMBL1988608,P49137,3.899999872
CHEMBL2007421,P36888,2.500003068
CHEMBL1964441,Q06418,2.600003087
CHEMBL475251,P48730,3.949999936
CHEMBL1974617,Q96GD4,4.299999931
CHEMBL1908395,P08631,3.568201724
CHEMBL1990415,P53667,4.0
CHEMBL1971289,P48729,3.299999496
CHEMBL1784725,P12931,4.0
CHEMBL513909,Q9H2X6,3.462397998
CHEMBL1230607,P50750,2.139879086
CHEMBL1969049,P31751,3.599999814
CHEMBL1908393,Q9UQ88,2.681241237
CHEMBL1970203,P05129,3.899999872
CHEMBL1996234,Q96GD4,2.800001828
CHEMBL1996587,P31751,3.899999872
CHEMBL1994830,Q06187,3.100001583
CHEMBL1973961,P53667,3.500000321
CHEMBL213423,P53778,4.0
CHEMBL1979057,P53778,3.799999763
CHEMBL244378,O96017,2.500003068
CHEMBL1993904,P49840,2.700002397
CHEMBL1973098,P30530,3.299999496
CHEMBL1721885,Q13546,3.079181246
CHEMBL306380,P78368,3.899999872
CHEMBL1992242,P04626,3.199999125
CHEMBL1989518,O96017,3.699999798
CHEMBL1081312,P45983,3.400000617
CHEMBL1908393,Q15835,4.0
CHEMBL260092,P06239,2.300008203
CHEMBL2148053,P15056,4.0
CHEMBL1968590,Q13131,3.199999125
CHEMBL475251,Q9UKI8,2.69019608
CHEMBL178737,Q9UEE5,3.599999814
CHEMBL1999112,P06239,2.400002346
CHEMBL1614701,Q86UE8,4.0
CHEMBL1998551,P27448,3.799999763
CHEMBL1979252,P12931,3.299999496
CHEMBL1241680,P35968,3.633468456
CHEMBL1986263,Q9UM73,3.100001583
CHEMBL1969735,Q13188,3.899999872
CHEMBL1990346,P27448,3.400000617
CHEMBL379835,Q9Y243,4.0
CHEMBL526133,Q00535,3.500000321
CHEMBL1964937,P23443,2.500003068
CHEMBL477772,Q15759,4.0
CHEMBL1979318,Q8NE63,3.899999872
CHEMBL1289926,P53778,4.0
CHEMBL2006785,Q13976,3.299999496
CHEMBL1981725,O60674,3.199999125
CHEMBL253969,P00519,1.899984563
CHEMBL460472,P51451,2.715167358
CHEMBL1090360,Q96GD4,2.124893225
CHEMBL1969588,P22607,3.299999496
CHEMBL1980489,P51451,3.199999125
CHEMBL378627,Q13627,3.819424427
CHEMBL1970189,P35916,3.799999763
CHEMBL1516890,O75582,3.299999496
CHEMBL1094408,P06213,4.0
CHEMBL1087650,Q13464,4.245512668
CHEMBL350084,P17612,4.0
CHEMBL91829,P54756,4.0
CHEMBL491473,P42336,4.0
CHEMBL1981045,P35968,3.899999872
CHEMBL1977814,P50613,3.599999814
CHEMBL1890036,Q05513,3.899999872
CHEMBL360847,P06241,3.799999763
CHEMBL1095626,O14757,4.698970004
CHEMBL1682359,O96013,3.637015533
CHEMBL207253,P35968,3.899999872
CHEMBL1996979,P52333,3.199999125
CHEMBL1984700,P45984,1.700011062
CHEMBL1969156,P07333,4.799999969
CHEMBL1908394,Q56UN5,3.447158031
CHEMBL509032,Q9Y463,3.426605819
CHEMBL1983923,O14965,1.200029267
CHEMBL1241950,P54760,4.939519253
CHEMBL1985367,Q9UHD2,3.500000321
CHEMBL2004025,Q96GD4,3.199999125
CHEMBL1987054,P24941,3.899999872
CHEMBL1997503,Q96SB4,3.899999872
CHEMBL1980142,P08581,3.500000321
CHEMBL2004716,P49760,3.500000321
CHEMBL2002649,P43405,3.199999125
CHEMBL1983980,P11362,3.100001583
CHEMBL2003524,O00444,2.600003087
CHEMBL1933576,P35916,4.0
CHEMBL1978014,Q13464,4.0
CHEMBL513909,P29317,4.0
CHEMBL1973348,P45983,3.500000321
CHEMBL1985095,Q9P1W9,3.199999125
CHEMBL1974870,Q9HBH9,2.500003068
CHEMBL558752,O96017,4.0
CHEMBL1969561,P08922,3.299999496
CHEMBL2006450,P11309,3.799999763
CHEMBL105442,O60285,4.0
CHEMBL601719,P32298,3.62324929
CHEMBL1986666,O43293,2.300008203
CHEMBL1230020,Q9UPZ9,4.0
CHEMBL1975121,Q16620,3.649999806
CHEMBL351291,P22694,4.0
CHEMBL103667,Q9BRS2,4.0
CHEMBL1990904,P45984,1.700011062
CHEMBL1998470,P11309,3.799999763
CHEMBL1989029,O95819,3.199999125
CHEMBL1975900,Q9P1W9,3.199999125
CHEMBL521851,Q16512,4.0
CHEMBL1975534,Q9HBY8,3.699999798
CHEMBL1908392,O15264,4.0
CHEMBL2000801,P52333,3.199999125
CHEMBL1971534,Q13464,3.199999125
CHEMBL1969735,P05129,3.899999872
CHEMBL230011,Q12851,4.0
CHEMBL1999714,O95819,4.0
CHEMBL1971227,P45984,3.500000321
CHEMBL1990482,P29597,3.299999496
CHEMBL2003817,Q9H4B4,3.899999872
CHEMBL1982541,Q7KZI7,3.899999872
CHEMBL260135,Q14289,3.199999125
CHEMBL535,P78362,2.278753601
CHEMBL1995765,P35968,4.600000032
CHEMBL2000508,P17612,3.899999872
CHEMBL1994864,P08581,3.500000321
CHEMBL1971289,Q13131,3.500000321
CHEMBL1908395,Q8TD19,4.0
CHEMBL398606,P06493,3.51851394
CHEMBL1972290,Q9Y4K4,2.200001865
CHEMBL1982476,P06213,2.300008203
CHEMBL2004892,P28482,3.899999872
CHEMBL1964687,O43293,3.100001583
CHEMBL177688,P00533,3.133538908
CHEMBL2006481,Q9UEE5,2.700002397
CHEMBL1650545,O75116,2.0
CHEMBL14762,Q9Y4K4,4.0
CHEMBL2002479,Q13153,3.699999798
CHEMBL2003420,O43781,3.799999763
CHEMBL1979252,Q12851,3.799999763
CHEMBL519697,Q13627,2.800001828
CHEMBL1982465,Q16513,3.899999872
CHEMBL312170,P68400,4.397940009
CHEMBL2007592,Q15303,3.599999814
CHEMBL1972489,P07948,3.199999125
CHEMBL1970709,P08069,3.299999496
CHEMBL1978271,Q16513,1.700011062
CHEMBL1992342,Q15303,3.599999814
CHEMBL1984274,Q96GD4,3.799999763
CHEMBL1974803,P48730,3.899999872
CHEMBL558752,Q9UQB9,4.0
CHEMBL576989,P08581,3.84509804
CHEMBL2000568,P49841,3.699999798
CHEMBL1908397,Q9H3Y6,3.431363764
CHEMBL1964937,P08922,3.299999496
CHEMBL1982924,P17612,3.899999872
CHEMBL2000508,P49760,3.899999872
CHEMBL2006765,P36888,3.500000321
CHEMBL2148053,P35968,4.0
CHEMBL941,P24941,3.949999936
CHEMBL1990635,Q9H2G2,3.500000321
CHEMBL1994074,Q12851,3.699999798
CHEMBL184847,Q13188,3.599999814
CHEMBL24828,P51812,3.649999748
CHEMBL91829,O00329,4.0
CHEMBL2006439,Q13464,1.200029267
CHEMBL91829,Q16659,4.0
CHEMBL131456,P00533,5.0
CHEMBL1972355,Q9Y463,2.600003087
CHEMBL105442,P00533,4.0
CHEMBL1984586,P48730,3.599999814
CHEMBL1969049,P10721,3.100001583
CHEMBL1972119,Q13557,3.799999763
CHEMBL1991577,Q9H4B4,3.0
CHEMBL1964399,P06241,2.900000965
CHEMBL1965570,Q16620,2.700002397
CHEMBL1965131,P08922,2.800001828
CHEMBL1289926,Q15349,4.0
CHEMBL10,P27448,3.899999881
CHEMBL1682546,Q16620,3.699999798
CHEMBL1727312,P28482,3.899999872
CHEMBL165,P04626,3.886056648
CHEMBL2004290,P27448,3.799999763
CHEMBL428690,P42680,4.0
CHEMBL103667,P42681,4.0
CHEMBL1985074,P45983,3.500000321
CHEMBL1983449,Q9H2G2,4.0
CHEMBL259084,O15111,3.799999907
CHEMBL572881,Q15746,4.0
CHEMBL363648,P52333,3.199999125
CHEMBL1989646,Q9H2X6,3.299999496
CHEMBL1980163,Q9P1W9,3.199999125
CHEMBL1971943,P08581,3.400000617
CHEMBL1973860,Q05397,3.199999125
CHEMBL422897,P10721,3.100001583
CHEMBL1965351,Q9NYL2,3.899999872
CHEMBL1994321,Q12851,2.099991234
CHEMBL1983025,O15075,4.0
CHEMBL1997503,Q13464,4.0
CHEMBL1983640,P45984,3.599999814
CHEMBL1976420,Q9P1W9,3.199999125
CHEMBL2002479,Q06418,3.299999496
CHEMBL1968245,P68400,3.799999763
CHEMBL259084,P49761,3.361727836
CHEMBL377300,P06239,2.800843437
CHEMBL1178727,Q5S007,4.500000047
CHEMBL1990583,O15111,3.599999814
CHEMBL1972276,O43781,3.799999763
CHEMBL2002323,P11362,3.699999798
CHEMBL477772,Q02750,3.750000161
CHEMBL1980142,Q14012,3.699999798
CHEMBL1969664,O60674,3.299999496
CHEMBL1993661,P23443,2.0
CHEMBL2006481,Q9Y6M4,3.799999763
CHEMBL1890036,O14757,3.899999872
CHEMBL1908396,Q9P1W9,4.0
CHEMBL193697,Q05513,2.806179974
CHEMBL1984236,P50750,3.199999125
CHEMBL1980167,P07949,3.299999496
CHEMBL1995592,O14757,3.899999872
CHEMBL1982874,Q7KZI7,3.899999872
CHEMBL2000894,P51957,3.799999763
CHEMBL1241486,P42336,3.531478917
CHEMBL1908392,O14965,4.0
CHEMBL1242752,P42336,2.636487896
CHEMBL127898,P42679,3.299999496
CHEMBL1992536,Q9H3Y6,3.199999125
CHEMBL82136,Q02156,4.397940009
CHEMBL939,P05129,3.899999872
CHEMBL1969372,Q13557,3.799999763
CHEMBL260135,P49760,2.700002397
CHEMBL207995,P31749,3.899999872
CHEMBL576982,P36896,4.0
CHEMBL1983070,O14965,3.199999125
CHEMBL2007421,P06239,2.600003087
CHEMBL1975927,P09619,2.400002346
CHEMBL1983006,P05129,3.899999872
CHEMBL601719,Q9Y5S2,4.0
CHEMBL392642,P24941,2.500003068
CHEMBL1974310,O15075,4.0
CHEMBL1974254,Q13131,3.199999125
CHEMBL1969151,Q04771,3.400000617
CHEMBL574738,P45984,2.67409392
CHEMBL2003638,P51955,4.0
CHEMBL1682552,O95819,4.0
CHEMBL91829,P21709,4.0
CHEMBL1241679,P42336,3.662757832
CHEMBL24828,Q9Y243,4.0
CHEMBL1997129,Q13237,3.199999125
CHEMBL1965988,P06213,2.800001828
CHEMBL1976220,O96017,3.199999125
CHEMBL116070,Q9H2X6,3.500000321
CHEMBL481248,Q15418,4.698970004
CHEMBL1978371,P08069,3.400000617
CHEMBL484390,O15530,3.599999814
CHEMBL445813,Q8IY84,4.0
CHEMBL1996923,Q9H2G2,4.0
CHEMBL162,Q04912,2.258857307
CHEMBL259084,Q15569,4.0
CHEMBL1968705,P34947,3.599999814
CHEMBL1908394,P11802,4.0
CHEMBL1789941,Q6ZN16,3.041392685
CHEMBL379975,P17612,2.700002397
CHEMBL2005792,P51955,3.799999763
CHEMBL1991782,P36507,4.899999981
CHEMBL402548,O14965,0.887574121
CHEMBL450786,P19525,4.0
CHEMBL373101,P11802,4.0
CHEMBL1969126,Q7L7X3,4.0
CHEMBL1969523,O96017,1.2999429
CHEMBL464552,Q9BQI3,4.0
CHEMBL1997764,P12931,3.299999496
CHEMBL249282,O00418,3.599999814
CHEMBL1992042,Q07912,3.599999814
CHEMBL1241674,P35916,2.380211242
CHEMBL1908395,P11802,3.849485002
CHEMBL1996345,Q06418,3.500000321
CHEMBL1983945,Q05513,3.500000321
CHEMBL1972276,P35916,3.799999763
CHEMBL1982980,Q8TDC3,4.0
CHEMBL939,Q13627,3.849999899
CHEMBL1975208,P17612,3.899999872
CHEMBL379929,Q16539,0.982271233
CHEMBL2001641,P17948,4.899999981
CHEMBL1991188,P08922,3.299999496
CHEMBL2005886,Q96PF2,3.199999125
CHEMBL1979357,Q8N4C8,3.899999872
CHEMBL1997023,Q16513,2.400002346
CHEMBL310179,O94806,4.397940009
CHEMBL2000481,Q8IW41,3.199999125
CHEMBL2003638,Q12851,2.500003068
CHEMBL102346,P17612,4.477121255
CHEMBL1971943,P04626,2.500003068
CHEMBL1173655,Q00526,4.0
CHEMBL105442,P04049,1.078504275
CHEMBL396523,P49760,2.200001865
CHEMBL1974288,P51957,3.299999496
CHEMBL1978200,Q16644,4.0
CHEMBL1997503,P51957,3.799999763
CHEMBL1994830,P08069,3.299999496
CHEMBL1727312,P48729,3.799999763
CHEMBL1995927,Q13555,3.799999763
CHEMBL1973860,O43293,3.100001583
CHEMBL274064,O60674,3.199999125
CHEMBL458997,P04629,3.199999125
CHEMBL1990482,P30530,3.299999496
CHEMBL491758,Q9HAZ1,3.899999872
CHEMBL1974574,P06241,3.799999763
CHEMBL1986684,P29376,4.799999969
CHEMBL2005482,Q13131,3.500000321
