Drug_ID,Protein_ID,KIBA_affinity,Drug_Cluster_ID,Protein_Cluster_ID
CHEMBL601719,Q15139,2.84981748,Cluster_393,Cluster_158
CHEMBL60254,Q15139,0.72427587,Cluster_511,Cluster_158
CHEMBL607707,Q15139,4.0,Cluster_580,Cluster_158
CHEMBL611124,Q15139,4.079181246,Cluster_62,Cluster_158
CHEMBL6291,Q15139,1.0,Cluster_-1,Cluster_158
CHEMBL68423,Q15139,4.0,Cluster_-1,Cluster_158
CHEMBL69129,Q15139,4.51851394,Cluster_335,Cluster_158
CHEMBL7352,Q15139,5.662757832,Cluster_332,Cluster_158
CHEMBL75680,Q15139,5.0,Cluster_287,Cluster_158
CHEMBL7775,Q15139,5.698970004,Cluster_348,Cluster_158
CHEMBL78573,Q15139,4.681241237,Cluster_-1,Cluster_158
CHEMBL78618,Q15139,4.397940009,Cluster_366,Cluster_158
CHEMBL78862,Q15139,4.397940009,Cluster_214,Cluster_158
CHEMBL78917,Q15139,4.397940009,Cluster_214,Cluster_158
CHEMBL79004,Q15139,4.397940009,Cluster_214,Cluster_158
CHEMBL7914,Q15139,5.0,Cluster_332,Cluster_158
CHEMBL79244,Q15139,4.041392685,Cluster_62,Cluster_158
CHEMBL7929,Q15139,5.698970004,Cluster_275,Cluster_158
CHEMBL7939,Q15139,4.505149978,Cluster_274,Cluster_158
CHEMBL8000,Q15139,5.0,Cluster_332,Cluster_158
CHEMBL80024,Q15139,4.0,Cluster_74,Cluster_158
CHEMBL80121,Q15139,4.397940009,Cluster_130,Cluster_158
CHEMBL8036,Q15139,5.0,Cluster_298,Cluster_158
CHEMBL80619,Q15139,4.397940009,Cluster_276,Cluster_158
CHEMBL80793,Q15139,4.397940009,Cluster_323,Cluster_158
CHEMBL80843,Q15139,4.397940009,Cluster_214,Cluster_158
CHEMBL8091,Q15139,5.698970004,Cluster_400,Cluster_158
CHEMBL80941,Q15139,5.0,Cluster_337,Cluster_158
CHEMBL8095,Q15139,5.0,Cluster_332,Cluster_158
CHEMBL81169,Q15139,4.397940009,Cluster_276,Cluster_158
CHEMBL81170,Q15139,4.397940009,Cluster_276,Cluster_158
CHEMBL81315,Q15139,4.397940009,Cluster_130,Cluster_158
CHEMBL81478,Q15139,4.477121255,Cluster_337,Cluster_158
CHEMBL81603,Q15139,4.397940009,Cluster_245,Cluster_158
CHEMBL8163,Q15139,5.698970004,Cluster_274,Cluster_158
CHEMBL81646,Q15139,5.0,Cluster_337,Cluster_158
CHEMBL81753,Q15139,5.0,Cluster_337,Cluster_158
CHEMBL81809,Q15139,4.397940009,Cluster_390,Cluster_158
CHEMBL82136,Q15139,4.397940009,Cluster_215,Cluster_158
CHEMBL82137,Q15139,4.397940009,Cluster_215,Cluster_158
CHEMBL8222,Q15139,5.698970004,Cluster_310,Cluster_158
CHEMBL8223,Q15139,5.698970004,Cluster_331,Cluster_158
CHEMBL8271,Q15139,4.698970004,Cluster_262,Cluster_158
CHEMBL82762,Q15139,4.176091259,Cluster_-1,Cluster_158
CHEMBL83790,Q15139,0.342422681,Cluster_65,Cluster_158
CHEMBL84333,Q15139,5.0,Cluster_75,Cluster_158
CHEMBL87084,Q15139,4.0,Cluster_-1,Cluster_158
CHEMBL91829,Q15139,4.0,Cluster_141,Cluster_158
CHEMBL93559,Q15139,5.079181246,Cluster_311,Cluster_158
CHEMBL95539,Q15139,3.477121255,Cluster_170,Cluster_158
CHEMBL95737,Q15139,5.0,Cluster_21,Cluster_158
CHEMBL95812,Q15139,5.021189299,Cluster_311,Cluster_158
CHEMBL95825,Q15139,2.653212514,Cluster_103,Cluster_158
CHEMBL97117,Q15139,2.698970004,Cluster_170,Cluster_158
CHEMBL97448,Q15139,5.041392685,Cluster_21,Cluster_158
CHEMBL97822,Q15139,2.740362689,Cluster_103,Cluster_158
CHEMBL98721,Q15139,4.77815125,Cluster_207,Cluster_158
CHEMBL99572,Q15139,3.903089987,Cluster_207,Cluster_158
CHEMBL99743,Q15139,4.477121255,Cluster_562,Cluster_158
CHEMBL10,Q15303,3.640620526,Cluster_284,Cluster_3
CHEMBL101253,Q15303,3.799999907,Cluster_490,Cluster_3
CHEMBL105442,Q15303,4.0,Cluster_426,Cluster_3
CHEMBL1082440,Q15303,3.599999814,Cluster_468,Cluster_3
CHEMBL1090356,Q15303,1.2999429,Cluster_575,Cluster_3
CHEMBL1173655,Q15303,0.799340549,Cluster_-1,Cluster_3
CHEMBL117697,Q15303,3.599999814,Cluster_432,Cluster_3
CHEMBL1190711,Q15303,3.599999814,Cluster_205,Cluster_3
CHEMBL119385,Q15303,3.799999907,Cluster_419,Cluster_3
CHEMBL1230020,Q15303,4.0,Cluster_-1,Cluster_3
CHEMBL1240703,Q15303,4.0,Cluster_-1,Cluster_3
CHEMBL1241473,Q15303,2.300008203,Cluster_48,Cluster_3
CHEMBL1241674,Q15303,4.0,Cluster_181,Cluster_3
CHEMBL124660,Q15303,3.799999907,Cluster_472,Cluster_3
CHEMBL127898,Q15303,3.599999814,Cluster_396,Cluster_3
CHEMBL1287853,Q15303,3.301029996,Cluster_290,Cluster_3
CHEMBL1289926,Q15303,4.0,Cluster_234,Cluster_3
CHEMBL1381197,Q15303,3.599999814,Cluster_409,Cluster_3
CHEMBL1461728,Q15303,3.599999814,Cluster_527,Cluster_3
CHEMBL1516890,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1614701,Q15303,4.0,Cluster_-1,Cluster_3
CHEMBL1614705,Q15303,3.500000321,Cluster_439,Cluster_3
CHEMBL1614725,Q15303,2.414973348,Cluster_581,Cluster_3
CHEMBL162,Q15303,2.281132182,Cluster_65,Cluster_3
CHEMBL1624529,Q15303,3.599999814,Cluster_579,Cluster_3
CHEMBL1682346,Q15303,3.599999814,Cluster_240,Cluster_3
CHEMBL1682359,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1682360,Q15303,3.599999814,Cluster_115,Cluster_3
CHEMBL1682540,Q15303,3.599999814,Cluster_610,Cluster_3
CHEMBL1682552,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1682553,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL17370,Q15303,3.299999496,Cluster_136,Cluster_3
CHEMBL1765781,Q15303,3.0,Cluster_203,Cluster_3
CHEMBL1789941,Q15303,4.0,Cluster_-1,Cluster_3
CHEMBL180022,Q15303,0.380211242,Cluster_236,Cluster_3
CHEMBL1813632,Q15303,4.0,Cluster_584,Cluster_3
CHEMBL1834657,Q15303,4.0,Cluster_107,Cluster_3
CHEMBL183844,Q15303,3.599999814,Cluster_405,Cluster_3
CHEMBL184847,Q15303,3.599999814,Cluster_405,Cluster_3
CHEMBL185569,Q15303,3.599999814,Cluster_405,Cluster_3
CHEMBL1908392,Q15303,4.0,Cluster_107,Cluster_3
CHEMBL1908393,Q15303,2.785329835,Cluster_395,Cluster_3
CHEMBL1908394,Q15303,4.0,Cluster_-1,Cluster_3
CHEMBL1908395,Q15303,4.0,Cluster_550,Cluster_3
CHEMBL1908396,Q15303,3.84509804,Cluster_388,Cluster_3
CHEMBL1908397,Q15303,4.0,Cluster_390,Cluster_3
CHEMBL1929238,Q15303,4.477121255,Cluster_123,Cluster_3
CHEMBL196363,Q15303,3.599999814,Cluster_520,Cluster_3
CHEMBL1964290,Q15303,3.599999814,Cluster_522,Cluster_3
CHEMBL1964307,Q15303,3.599999814,Cluster_519,Cluster_3
CHEMBL1964399,Q15303,3.599999814,Cluster_373,Cluster_3
CHEMBL1964413,Q15303,3.599999814,Cluster_552,Cluster_3
CHEMBL1964444,Q15303,3.599999814,Cluster_469,Cluster_3
CHEMBL1964687,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1964692,Q15303,3.599999814,Cluster_189,Cluster_3
CHEMBL1964804,Q15303,3.599999814,Cluster_424,Cluster_3
CHEMBL1965131,Q15303,3.599999814,Cluster_489,Cluster_3
CHEMBL1965423,Q15303,3.299999496,Cluster_112,Cluster_3
CHEMBL1965495,Q15303,3.599999814,Cluster_371,Cluster_3
CHEMBL1965570,Q15303,2.800001828,Cluster_133,Cluster_3
CHEMBL1965589,Q15303,3.599999814,Cluster_199,Cluster_3
CHEMBL1965631,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1965660,Q15303,3.599999814,Cluster_357,Cluster_3
CHEMBL1965836,Q15303,3.599999814,Cluster_255,Cluster_3
CHEMBL1965910,Q15303,3.599999814,Cluster_335,Cluster_3
CHEMBL1965988,Q15303,3.599999814,Cluster_518,Cluster_3
CHEMBL1966035,Q15303,3.599999814,Cluster_164,Cluster_3
CHEMBL1966087,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1966343,Q15303,3.599999814,Cluster_458,Cluster_3
CHEMBL1966425,Q15303,3.599999814,Cluster_250,Cluster_3
CHEMBL1966514,Q15303,3.100001583,Cluster_133,Cluster_3
CHEMBL1966524,Q15303,3.599999814,Cluster_545,Cluster_3
CHEMBL1966628,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1966703,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1966722,Q15303,3.599999814,Cluster_604,Cluster_3
CHEMBL1966808,Q15303,3.599999814,Cluster_339,Cluster_3
CHEMBL1967094,Q15303,3.599999814,Cluster_587,Cluster_3
CHEMBL1967116,Q15303,3.599999814,Cluster_428,Cluster_3
CHEMBL1967302,Q15303,3.599999814,Cluster_501,Cluster_3
CHEMBL1967531,Q15303,3.599999814,Cluster_324,Cluster_3
CHEMBL1967544,Q15303,3.599999814,Cluster_601,Cluster_3
CHEMBL1967560,Q15303,3.599999814,Cluster_389,Cluster_3
CHEMBL1967564,Q15303,3.599999814,Cluster_148,Cluster_3
CHEMBL1967720,Q15303,2.700002397,Cluster_532,Cluster_3
CHEMBL1967878,Q15303,0.899820502,Cluster_382,Cluster_3
CHEMBL1967887,Q15303,3.599999814,Cluster_564,Cluster_3
CHEMBL1968070,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1968127,Q15303,3.599999814,Cluster_454,Cluster_3
CHEMBL1968245,Q15303,3.599999814,Cluster_502,Cluster_3
CHEMBL1968380,Q15303,3.599999814,Cluster_389,Cluster_3
CHEMBL1968705,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1968791,Q15303,3.199999125,Cluster_335,Cluster_3
CHEMBL1968850,Q15303,3.599999814,Cluster_173,Cluster_3
CHEMBL1968926,Q15303,3.599999814,Cluster_409,Cluster_3
CHEMBL1969049,Q15303,3.599999814,Cluster_280,Cluster_3
CHEMBL1969102,Q15303,3.599999814,Cluster_428,Cluster_3
CHEMBL1969126,Q15303,3.599999814,Cluster_112,Cluster_3
CHEMBL1969190,Q15303,3.400000617,Cluster_548,Cluster_3
CHEMBL1969301,Q15303,3.599999814,Cluster_533,Cluster_3
CHEMBL1969502,Q15303,2.0,Cluster_-1,Cluster_3
CHEMBL1969523,Q15303,3.599999814,Cluster_342,Cluster_3
CHEMBL1969537,Q15303,3.599999814,Cluster_340,Cluster_3
CHEMBL1969588,Q15303,3.199999125,Cluster_151,Cluster_3
CHEMBL1969735,Q15303,3.599999814,Cluster_454,Cluster_3
CHEMBL1969843,Q15303,3.599999814,Cluster_115,Cluster_3
CHEMBL1969879,Q15303,3.599999814,Cluster_89,Cluster_3
CHEMBL1970083,Q15303,3.599999814,Cluster_133,Cluster_3
CHEMBL1970104,Q15303,3.599999814,Cluster_366,Cluster_3
CHEMBL1970142,Q15303,3.599999814,Cluster_514,Cluster_3
CHEMBL1970203,Q15303,3.599999814,Cluster_57,Cluster_3
CHEMBL1970217,Q15303,3.599999814,Cluster_280,Cluster_3
CHEMBL1970314,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1970317,Q15303,3.0,Cluster_203,Cluster_3
CHEMBL1970369,Q15303,3.599999814,Cluster_225,Cluster_3
CHEMBL1970522,Q15303,3.599999814,Cluster_59,Cluster_3
CHEMBL1970709,Q15303,3.599999814,Cluster_611,Cluster_3
CHEMBL1970806,Q15303,3.599999814,Cluster_339,Cluster_3
CHEMBL1970879,Q15303,1.700011062,Cluster_396,Cluster_3
CHEMBL1970913,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1971017,Q15303,3.599999814,Cluster_347,Cluster_3
CHEMBL1971021,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1971029,Q15303,3.100001583,Cluster_549,Cluster_3
CHEMBL1971141,Q15303,3.599999814,Cluster_520,Cluster_3
CHEMBL1971149,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1971186,Q15303,3.599999814,Cluster_468,Cluster_3
CHEMBL1971649,Q15303,3.599999814,Cluster_106,Cluster_3
CHEMBL1971694,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1971801,Q15303,3.599999814,Cluster_173,Cluster_3
CHEMBL1971943,Q15303,3.400000617,Cluster_221,Cluster_3
CHEMBL1972142,Q15303,2.800001828,Cluster_-1,Cluster_3
CHEMBL1972250,Q15303,3.599999814,Cluster_154,Cluster_3
CHEMBL1972258,Q15303,3.599999814,Cluster_14,Cluster_3
CHEMBL1972276,Q15303,3.599999814,Cluster_458,Cluster_3
CHEMBL1972362,Q15303,3.599999814,Cluster_448,Cluster_3
CHEMBL1972489,Q15303,3.599999814,Cluster_527,Cluster_3
CHEMBL1972576,Q15303,3.599999814,Cluster_372,Cluster_3
CHEMBL1972584,Q15303,3.0,Cluster_122,Cluster_3
CHEMBL1972659,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1972840,Q15303,3.599999814,Cluster_546,Cluster_3
CHEMBL1972937,Q15303,3.599999814,Cluster_59,Cluster_3
CHEMBL1973098,Q15303,3.599999814,Cluster_60,Cluster_3
CHEMBL1973145,Q15303,3.599999814,Cluster_518,Cluster_3
CHEMBL1973348,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1973483,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1973711,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1973808,Q15303,3.599999814,Cluster_527,Cluster_3
CHEMBL1973937,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1974254,Q15303,3.599999814,Cluster_429,Cluster_3
CHEMBL1974328,Q15303,3.599999814,Cluster_303,Cluster_3
CHEMBL1974416,Q15303,3.599999814,Cluster_318,Cluster_3
CHEMBL1974457,Q15303,3.599999814,Cluster_304,Cluster_3
CHEMBL1974664,Q15303,3.599999814,Cluster_522,Cluster_3
CHEMBL1974803,Q15303,3.599999814,Cluster_399,Cluster_3
CHEMBL1974870,Q15303,3.599999814,Cluster_255,Cluster_3
CHEMBL1975121,Q15303,3.599999814,Cluster_269,Cluster_3
CHEMBL1975208,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1975233,Q15303,3.599999814,Cluster_446,Cluster_3
CHEMBL1975490,Q15303,3.599999814,Cluster_250,Cluster_3
CHEMBL1976090,Q15303,3.599999814,Cluster_360,Cluster_3
CHEMBL1976093,Q15303,3.599999814,Cluster_454,Cluster_3
CHEMBL1976134,Q15303,3.599999814,Cluster_610,Cluster_3
CHEMBL1976220,Q15303,3.599999814,Cluster_324,Cluster_3
CHEMBL1976240,Q15303,3.599999814,Cluster_269,Cluster_3
CHEMBL1976328,Q15303,3.599999814,Cluster_58,Cluster_3
CHEMBL1976420,Q15303,3.599999814,Cluster_287,Cluster_3
CHEMBL1976455,Q15303,3.599999814,Cluster_614,Cluster_3
CHEMBL1977148,Q15303,3.599999814,Cluster_429,Cluster_3
CHEMBL1977223,Q15303,3.599999814,Cluster_148,Cluster_3
CHEMBL1977374,Q15303,3.599999814,Cluster_134,Cluster_3
CHEMBL1977681,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1977814,Q15303,3.599999814,Cluster_513,Cluster_3
CHEMBL1978014,Q15303,3.599999814,Cluster_101,Cluster_3
CHEMBL1978099,Q15303,2.800001828,Cluster_597,Cluster_3
CHEMBL1978200,Q15303,3.599999814,Cluster_199,Cluster_3
CHEMBL1978448,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1979057,Q15303,3.599999814,Cluster_155,Cluster_3
CHEMBL1979093,Q15303,3.599999814,Cluster_548,Cluster_3
CHEMBL1979252,Q15303,3.599999814,Cluster_171,Cluster_3
CHEMBL1979357,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1979516,Q15303,3.0,Cluster_76,Cluster_3
CHEMBL1979577,Q15303,3.599999814,Cluster_561,Cluster_3
CHEMBL1979718,Q15303,3.599999814,Cluster_474,Cluster_3
CHEMBL1979855,Q15303,3.599999814,Cluster_451,Cluster_3
CHEMBL1979883,Q15303,3.400000617,Cluster_561,Cluster_3
CHEMBL1979970,Q15303,3.599999814,Cluster_148,Cluster_3
CHEMBL1980144,Q15303,3.599999814,Cluster_520,Cluster_3
CHEMBL1980163,Q15303,2.600003087,Cluster_490,Cluster_3
CHEMBL1980297,Q15303,2.300008203,Cluster_133,Cluster_3
CHEMBL1980540,Q15303,3.599999814,Cluster_616,Cluster_3
CHEMBL1980704,Q15303,3.599999814,Cluster_371,Cluster_3
CHEMBL1980715,Q15303,3.199999125,Cluster_-1,Cluster_3
CHEMBL1980802,Q15303,3.599999814,Cluster_98,Cluster_3
CHEMBL1980896,Q15303,3.599999814,Cluster_188,Cluster_3
CHEMBL1981045,Q15303,3.599999814,Cluster_47,Cluster_3
CHEMBL1981047,Q15303,3.599999814,Cluster_379,Cluster_3
CHEMBL1981079,Q15303,3.599999814,Cluster_357,Cluster_3
CHEMBL1981720,Q15303,3.599999814,Cluster_589,Cluster_3
CHEMBL1981725,Q15303,0.399673721,Cluster_107,Cluster_3
CHEMBL1981782,Q15303,3.599999814,Cluster_611,Cluster_3
CHEMBL1982383,Q15303,3.599999814,Cluster_454,Cluster_3
CHEMBL1982466,Q15303,3.599999814,Cluster_429,Cluster_3
CHEMBL1982476,Q15303,3.599999814,Cluster_76,Cluster_3
CHEMBL1982506,Q15303,3.599999814,Cluster_209,Cluster_3
CHEMBL1982563,Q15303,3.599999814,Cluster_483,Cluster_3
CHEMBL1982610,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1982866,Q15303,3.599999814,Cluster_490,Cluster_3
CHEMBL1982874,Q15303,3.299999496,Cluster_-1,Cluster_3
CHEMBL1982924,Q15303,2.900000965,Cluster_403,Cluster_3
CHEMBL1982980,Q15303,3.599999814,Cluster_489,Cluster_3
CHEMBL1982992,Q15303,3.599999814,Cluster_432,Cluster_3
CHEMBL1983006,Q15303,3.599999814,Cluster_446,Cluster_3
CHEMBL1983111,Q15303,3.400000617,Cluster_193,Cluster_3
CHEMBL1983534,Q15303,3.599999814,Cluster_409,Cluster_3
CHEMBL1983932,Q15303,3.599999814,Cluster_498,Cluster_3
CHEMBL1983945,Q15303,3.599999814,Cluster_499,Cluster_3
CHEMBL1983963,Q15303,3.599999814,Cluster_520,Cluster_3
CHEMBL1984038,Q15303,3.599999814,Cluster_48,Cluster_3
CHEMBL1984162,Q15303,2.900000965,Cluster_101,Cluster_3
CHEMBL1984191,Q15303,3.599999814,Cluster_436,Cluster_3
CHEMBL1984363,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1984367,Q15303,3.599999814,Cluster_536,Cluster_3
CHEMBL1984586,Q15303,3.599999814,Cluster_520,Cluster_3
CHEMBL1984700,Q15303,3.599999814,Cluster_475,Cluster_3
CHEMBL1984788,Q15303,3.599999814,Cluster_63,Cluster_3
CHEMBL1984842,Q15303,3.599999814,Cluster_475,Cluster_3
CHEMBL1985095,Q15303,3.599999814,Cluster_495,Cluster_3
CHEMBL1985311,Q15303,3.599999814,Cluster_242,Cluster_3
CHEMBL1985566,Q15303,3.599999814,Cluster_47,Cluster_3
CHEMBL1986139,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1986186,Q15303,3.599999814,Cluster_513,Cluster_3
CHEMBL1986263,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1986499,Q15303,3.599999814,Cluster_240,Cluster_3
CHEMBL1986530,Q15303,3.599999814,Cluster_439,Cluster_3
CHEMBL1986597,Q15303,3.599999814,Cluster_63,Cluster_3
CHEMBL1986781,Q15303,3.599999814,Cluster_217,Cluster_3
CHEMBL1986869,Q15303,3.599999814,Cluster_267,Cluster_3
CHEMBL1986943,Q15303,3.599999814,Cluster_61,Cluster_3
CHEMBL1987009,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1987034,Q15303,2.099991234,Cluster_578,Cluster_3
CHEMBL1987054,Q15303,3.599999814,Cluster_101,Cluster_3
CHEMBL1987359,Q15303,3.599999814,Cluster_209,Cluster_3
CHEMBL1987533,Q15303,3.599999814,Cluster_600,Cluster_3
CHEMBL1987648,Q15303,3.599999814,Cluster_29,Cluster_3
CHEMBL1987679,Q15303,3.599999814,Cluster_501,Cluster_3
CHEMBL1987756,Q15303,3.599999814,Cluster_383,Cluster_3
CHEMBL1987793,Q15303,3.599999814,Cluster_391,Cluster_3
CHEMBL1987910,Q15303,3.599999814,Cluster_293,Cluster_3
CHEMBL1988075,Q15303,3.599999814,Cluster_203,Cluster_3
CHEMBL1988163,Q15303,2.700002397,Cluster_424,Cluster_3
CHEMBL1988173,Q15303,3.599999814,Cluster_604,Cluster_3
CHEMBL1988300,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1988370,Q15303,3.299999496,Cluster_335,Cluster_3
CHEMBL1988387,Q15303,3.500000321,Cluster_203,Cluster_3
CHEMBL1988437,Q15303,3.599999814,Cluster_234,Cluster_3
CHEMBL1988537,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1988594,Q15303,3.599999814,Cluster_293,Cluster_3
CHEMBL1988608,Q15303,3.599999814,Cluster_597,Cluster_3
CHEMBL1988717,Q15303,3.599999814,Cluster_203,Cluster_3
CHEMBL1989265,Q15303,3.599999814,Cluster_116,Cluster_3
CHEMBL1989474,Q15303,3.599999814,Cluster_490,Cluster_3
CHEMBL1989518,Q15303,3.599999814,Cluster_14,Cluster_3
CHEMBL1989805,Q15303,3.599999814,Cluster_252,Cluster_3
CHEMBL1989856,Q15303,3.599999814,Cluster_237,Cluster_3
CHEMBL1990288,Q15303,3.500000215,Cluster_319,Cluster_3
CHEMBL1990346,Q15303,3.599999814,Cluster_565,Cluster_3
CHEMBL1990415,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1990482,Q15303,3.599999814,Cluster_461,Cluster_3
CHEMBL1990496,Q15303,2.700002397,Cluster_584,Cluster_3
CHEMBL1990583,Q15303,3.299999496,Cluster_325,Cluster_3
CHEMBL1990884,Q15303,3.599999814,Cluster_139,Cluster_3
CHEMBL1991138,Q15303,3.100001583,Cluster_185,Cluster_3
CHEMBL1991180,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1991188,Q15303,3.599999814,Cluster_280,Cluster_3
CHEMBL1991356,Q15303,3.599999814,Cluster_283,Cluster_3
CHEMBL1991395,Q15303,3.599999814,Cluster_482,Cluster_3
CHEMBL1991429,Q15303,0.699837726,Cluster_575,Cluster_3
CHEMBL1991434,Q15303,3.599999814,Cluster_59,Cluster_3
CHEMBL1991577,Q15303,3.599999814,Cluster_164,Cluster_3
CHEMBL1991640,Q15303,3.599999814,Cluster_399,Cluster_3
CHEMBL1991674,Q15303,3.599999814,Cluster_61,Cluster_3
CHEMBL1991678,Q15303,3.599999814,Cluster_198,Cluster_3
CHEMBL1991728,Q15303,3.599999814,Cluster_254,Cluster_3
CHEMBL1991800,Q15303,3.599999814,Cluster_454,Cluster_3
CHEMBL1992242,Q15303,3.599999814,Cluster_58,Cluster_3
CHEMBL1992323,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1992342,Q15303,3.599999814,Cluster_524,Cluster_3
CHEMBL1992644,Q15303,3.0,Cluster_436,Cluster_3
CHEMBL1992645,Q15303,3.599999814,Cluster_572,Cluster_3
CHEMBL1992740,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1992796,Q15303,3.599999814,Cluster_399,Cluster_3
CHEMBL1992937,Q15303,3.599999814,Cluster_408,Cluster_3
CHEMBL1993166,Q15303,3.599999814,Cluster_254,Cluster_3
CHEMBL1993424,Q15303,3.400000617,Cluster_424,Cluster_3
CHEMBL1993584,Q15303,3.599999814,Cluster_502,Cluster_3
CHEMBL1993661,Q15303,2.200001865,Cluster_-1,Cluster_3
CHEMBL1993722,Q15303,3.599999814,Cluster_221,Cluster_3
CHEMBL1993941,Q15303,2.800001828,Cluster_203,Cluster_3
CHEMBL1994040,Q15303,3.599999814,Cluster_483,Cluster_3
CHEMBL1994074,Q15303,3.599999814,Cluster_467,Cluster_3
CHEMBL1994526,Q15303,3.599999814,Cluster_239,Cluster_3
CHEMBL1995592,Q15303,2.0,Cluster_445,Cluster_3
CHEMBL1995736,Q15303,3.599999814,Cluster_63,Cluster_3
CHEMBL1995740,Q15303,3.599999814,Cluster_46,Cluster_3
CHEMBL1995813,Q15303,3.599999814,Cluster_105,Cluster_3
CHEMBL1995832,Q15303,3.599999814,Cluster_198,Cluster_3
CHEMBL1996155,Q15303,3.599999814,Cluster_502,Cluster_3
CHEMBL1996390,Q15303,3.599999814,Cluster_304,Cluster_3
CHEMBL1996500,Q15303,3.599999814,Cluster_199,Cluster_3
CHEMBL1996543,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1996791,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1996817,Q15303,3.599999814,Cluster_467,Cluster_3
CHEMBL1996831,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1996979,Q15303,3.599999814,Cluster_318,Cluster_3
CHEMBL1997023,Q15303,3.599999814,Cluster_310,Cluster_3
CHEMBL1997025,Q15303,3.599999814,Cluster_63,Cluster_3
CHEMBL1997129,Q15303,3.599999814,Cluster_125,Cluster_3
CHEMBL1997340,Q15303,3.599999814,Cluster_440,Cluster_3
CHEMBL1997503,Q15303,3.599999814,Cluster_578,Cluster_3
CHEMBL1997597,Q15303,3.599999814,Cluster_524,Cluster_3
CHEMBL1997623,Q15303,3.599999814,Cluster_221,Cluster_3
CHEMBL1997759,Q15303,3.599999814,Cluster_519,Cluster_3
CHEMBL1997822,Q15303,3.599999814,Cluster_470,Cluster_3
CHEMBL1997846,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1997872,Q15303,3.599999814,Cluster_440,Cluster_3
CHEMBL1998112,Q15303,3.100001583,Cluster_205,Cluster_3
CHEMBL1998121,Q15303,3.599999814,Cluster_527,Cluster_3
CHEMBL1998159,Q15303,3.599999814,Cluster_255,Cluster_3
CHEMBL1998193,Q15303,3.599999814,Cluster_599,Cluster_3
CHEMBL1998585,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1998611,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1998829,Q15303,3.599999814,Cluster_318,Cluster_3
CHEMBL1999321,Q15303,3.599999814,Cluster_171,Cluster_3
CHEMBL1999590,Q15303,3.599999814,Cluster_135,Cluster_3
CHEMBL1999714,Q15303,3.599999814,Cluster_260,Cluster_3
CHEMBL1999718,Q15303,3.599999814,Cluster_455,Cluster_3
CHEMBL1999811,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL1999918,Q15303,3.599999814,Cluster_345,Cluster_3
CHEMBL2000071,Q15303,3.599999814,Cluster_467,Cluster_3
CHEMBL2000104,Q15303,3.599999814,Cluster_448,Cluster_3
CHEMBL2000114,Q15303,3.599999814,Cluster_-1,Cluster_3
CHEMBL2000335,Q15303,3.599999814,Cluster_373,Cluster_3
CHEMBL2000393,Q15303,3.400000617,Cluster_399,Cluster_3
